id,photo_url,thumb_url
10289,https://pe.tedcdn.com/images/ted/1676bf3185350ada954baa4c17af60db0a76d689_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/1d21de14-503c-46f2-a8f1-698e6907cf8b/maxresdefault.jpg?quality=89&w=600
10306,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/6908d2dc-a81b-4212-9486-7221a18d20e5/maxresdefault.jpg?quality=89&w=600
10337,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/0ba65126-d30e-40a4-a5b5-a7e61e32f05e/maxresdefault.jpg?quality=89&w=600
10358,https://pe.tedcdn.com/images/ted/3b72c0745bc5ee85e525c702e07e75f6542fcde2_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/910e4d1f-9153-46f7-9809-4131aeb94a5d/TanyaMenon_2017X-embed.jpg?quality=89&w=600
10360,https://pe.tedcdn.com/images/ted/148db3a843ac4bac0c08f9d4314a5a4cdb47eab6_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/399fff56-109d-41c7-938a-86dc3e3b33eb/MargaretMitchell_2017S-embed.jpg?quality=89&w=600
10361,https://pe.tedcdn.com/images/ted/922ebf6f887454e75aaed3586d6cccd7c31a64d6_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/b9fa704c-e3a3-4af3-8493-d127aabb673e/PetterJohansson_2016X-embed.jpg?quality=89&w=600
10362,https://pe.tedcdn.com/images/ted/7b840fa3054908bceb51895623608f7a8294a5a3_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/5063f9ae-75ed-4c66-a1aa-38956ba57591/WendySuzuki_2017W-embed.jpg?quality=89&w=600
10376,https://pe.tedcdn.com/images/ted/3b857605c33f8cc8ed2cb9afe1bf9be6a5c0c430_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/0147703e-dfaa-4b62-998d-0c2042d053ca/DixonChibanda_2017W-embed.jpg?quality=89&w=600
10378,https://pe.tedcdn.com/images/ted/6441959d0738c60b2cf6bd07d71ff5c24af095b7_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/50aa4698-6a17-4765-8d67-e9fe9b47b6f4/RobertHakiza_2017G-embed.jpg?quality=89&w=600
10384,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/159f28fc-948b-4f8a-b1cd-19e97f4eb7fd/maxresdefault.jpg?quality=89&w=600
10413,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/1f046474-547c-4db4-b511-d92c213f9d99/maxresdefault.jpg?quality=89&w=600
10451,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/13e34354-445b-4e4a-afdc-86439b66242d/maxresdefault.jpg?quality=89&w=600
10511,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/b3a95456-31d2-4d65-b676-4f2306b9f22e/maxresdefault.jpg?quality=89&w=600
10550,https://pe.tedcdn.com/images/ted/e85aa602ba9beae43fc241a532d712841951d460_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/bf6d745e-d771-46c7-98da-73458aa38b1c/JasonShen_2017S-embed.jpg?quality=89&w=600
10663,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/b7c220ad-d913-44f1-9b66-b609a2baceb8/maxresdefault.jpg?quality=89&w=600
10664,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/ee907fa3-94fb-4ae7-b735-178e1b904831/maxresdefault.jpg?quality=89&w=600
10666,https://pe.tedcdn.com/images/ted/90d5d10277917de6b9e43dcd1924e938662edb6a_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/1f4d6876-1628-4912-92ed-05c31cf4b9d8/HowardStevenson_2017M-embed.jpg?quality=89&w=600
10669,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/cc9bbf1b-f424-498f-960a-5346836f7193/maxresdefault.jpg?quality=89&w=600
10681,https://pe.tedcdn.com/images/ted/311273045630cbc4047eda59fc2abbcc14ff2f59_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/dc42e969-419d-421f-b0d1-38d3482c807d/TiffanyKagureMugoSiphumezeKhundayi_2017W-embed.jpg?quality=89&w=600
10711,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/a5669aac-7b8f-444b-9466-e311790812df/maxresdefault.jpg?quality=89&w=600
10727,https://pe.tedcdn.com/images/ted/f7898a11df7a09e85d9e4a356b90b45873633e84_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/199e5e06-c712-43d3-9313-f94b9289f5a1/FeliceBelleandJenniferMurphy_2017W-embed.jpg?quality=89&w=600
10742,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/5963c22d-4467-4033-800c-ccc52fd46f84/maxresdefault.jpg?quality=89&w=600
10750,https://pe.tedcdn.com/images/ted/55c8d0ad715d6b576a60eb7f238d687f690d2342_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/b2e4abde-828b-4676-881f-4eb69e2b9db7/KaustavDey_2017S-embed.jpg?quality=89&w=600
10797,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/20d01dca-671a-47bd-85d4-79929738f21d/maxresdefault.jpg?quality=89&w=600
10802,https://pe.tedcdn.com/images/ted/4f57cbd20702c11bda26e8a5464b3c5261449b81_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/172f9ad6-222f-4af6-972c-4038ae66f2c9/NilayKulkarni_2018S-embed.jpg?quality=89&w=600
10807,https://pe.tedcdn.com/images/ted/535065c35765107cef673095ec2e722d0fef3632_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/64bf7997-0ce4-4f97-8a53-9cd285b69b42/ChuckNice_2017-embed.jpg?quality=89&w=600
10835,https://pe.tedcdn.com/images/ted/05fe647e264b7fbf8ba0cc8fa981240dd0b2d314_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/6eba9a00-b88e-4e9b-8a2d-4590481ecb77/ShameemAkhtar_2017W-embed.jpg?quality=89&w=600
10870,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/107899a3-bba3-449f-b71a-8fb112a7db18/maxresdefault.jpg?quality=89&w=600
10917,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/d83ed4ea-3c3a-4179-9e20-c319704ff637/maxresdefault.jpg?quality=89&w=600
10927,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/09813702-13b2-4e27-9e24-d7b71b31f26a/maxresdefault.jpg?quality=89&w=600
10929,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/61551e50-b716-4ef7-a856-c833cce03e58/maxresdefault.jpg?quality=89&w=600
10930,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/6bbf673f-5dc8-4be4-abf4-8f0dfecafdb8/maxresdefault.jpg?quality=89&w=600
10975,https://pe.tedcdn.com/images/ted/6d6089b60d3a3f3855169f4da926f1651eead213_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/5cf6c1c7-ca8c-41f0-a642-632f551d3bc9/TapiwaChiwewe_2017S-embed.jpg?quality=89&w=600
11007,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/cc5bbb39-d1d9-4432-8eca-94e7a0d1ec37/maxresdefault.jpg?quality=89&w=600
11008,https://pe.tedcdn.com/images/ted/a75a2d880b459820bfe462f2169791edc8a6ff36_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/871e739e-e377-418a-9cea-915eea2327c4/RaymondTang_2017S-embed.jpg?quality=89&w=600
11045,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/038a9cef-9277-484f-8cb0-092ea0074073/maxresdefault.jpg?quality=89&w=600
11087,https://pe.tedcdn.com/images/ted/f4a547fee9f48798e1a03acb1f5bcbb17dc61010_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/a36a6380-a291-45d3-94b4-d105b0f350f8/MindaDentler_2017W-embed.jpg?quality=89&w=600
11089,https://pe.tedcdn.com/images/ted/ab4e4747ff7f77d4e312b9ec2b5701823259edf3_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/2a3d0bcc-7fb6-45c1-b6d3-6a581112f123/IkeUde_2017G-embed.jpg?quality=89&w=600
11111,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/6f28ef8e-c0ce-4943-856b-4756ab8c3b23/maxresdefault.jpg?quality=89&w=600
11112,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/95443860-6a41-410a-b3fa-50ded2f389c9/maxresdefault.jpg?quality=89&w=600
11119,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/b9205f8c-03a6-4d70-8e70-942e2f8a7c5a/maxresdefault.jpg?quality=89&w=600
11126,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/f1bd2d6a-6b5d-4183-bf9a-811f25473bc6/maxresdefault.jpg?quality=89&w=600
11127,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/b1982599-20a7-4e28-9498-bb6203266275/maxresdefault.jpg?quality=89&w=600
11137,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/515addd6-e9fd-4475-9322-b479951e7e89/maxresdefault.jpg?quality=89&w=600
11139,https://pe.tedcdn.com/images/ted/157525ee2f4b52ed0e76fe27be7de1275adff1b8_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/7b0215a6-e580-455f-9c7c-051f4c9da7b6/maxresdefault.jpg?quality=89&w=600
11151,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/485d67ce-3f00-4cc0-9e61-8af4d43c753f/mqdefault.jpg?quality=89&w=600
11157,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/866440a4-b227-4b20-9fc4-39b2fc74c823/maxresdefault.jpg?quality=89&w=600
11199,https://pe.tedcdn.com/images/ted/b1346df797f27ff9b1fb392585f84270b6ac1b07_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/97f91906-86b7-439f-94fe-a824b85010fc/NaomiKlein_2017G-embed.jpg?quality=89&w=600
11226,https://pe.tedcdn.com/images/ted/16d6833a5f630ba49632387805adb545f2ec1779_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/176718e6-2761-455b-91e4-f7b31a2e1c3c/DustinSchroeder_2017X-embed.jpg?quality=89&w=600
11327,https://pe.tedcdn.com/images/ted/0a6d63987f813db51bda9dfb257c6280bc239e5d_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/42135afa-b68c-4451-8be0-fba823927533/VittorioLoreto_2017S-embed.jpg?quality=89&w=600
11337,https://pe.tedcdn.com/images/ted/2d1fb5daa029c48e627caa2338c7f2b28ee99c0d_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/a8286016-7eb2-4b78-9353-d4160210bf03/LizOgbu_2017W-embed.jpg?quality=89&w=600
11363,https://pe.tedcdn.com/images/ted/96b09ae6edf0b99d495d2821cbc861b4c8e39927_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/092bd855-bb0f-4fff-9677-7201f2d8d953/ErrickaBridgeford_2017X-embed.jpg?quality=89&w=600
11378,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/4e7f2342-5bde-4c0a-b8f6-d48f17bd4750/maxresdefault.jpg?quality=89&w=600
11423,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/956f0b1c-6aba-44b1-b3fc-da2ca3d32c32/maxresdefault.jpg?quality=89&w=600
11426,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/eb7b97e3-5454-45c8-841b-fc836680ce7c/maxresdefault.jpg?quality=89&w=600
11432,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/0a796bc3-9b7c-40a7-b905-1ae07535fba8/maxresdefault.jpg?quality=89&w=600
11486,https://pe.tedcdn.com/images/ted/ee9e5f31d056dfd91cb3f58ae60ed037628e9da8_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/7319cbab-e9ef-4eb6-8a4f-34f3b84cf4cf/DeannaVanBuren_2017W-embed.jpg?quality=89&w=600
11508,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/6af6d32d-e588-412d-9b75-113e13130635/maxresdefault.jpg?quality=89&w=600
11520,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/6415e7b5-b2ae-4f92-8635-644da51301de/mqdefault.jpg?quality=89&w=600
11571,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/9c19b275-c4f9-47fd-8500-8f5dd0a90bd9/maxresdefault.jpg?quality=89&w=600
11573,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/238eb657-e0db-4345-97f4-7be6db7afb19/maxresdefault.jpg?quality=89&w=600
11684,https://pe.tedcdn.com/images/ted/0cf4ef8a4b108da3b9b83f208c8bf41357f2cd05_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/ee8aadb1-018b-4372-9e55-401187d7992b/TomZimmermanandSimoneBianco_2017S-embed.jpg?quality=89&w=600
11685,https://pe.tedcdn.com/images/ted/71a4d74cddcf2a1dc4e9f2e7bce3c9112c0c59fd_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/4c6c9708-1110-4371-b8ea-3d4a33e07394/MusimbiKanyoro_2017W-embed.jpg?quality=89&w=600
11720,https://pe.tedcdn.com/images/ted/2177f97c6be9560fe92037344f070f58ba5c2748_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/0de7e70e-e5c6-48e4-978d-b924a6d2193f/MarcBamuthiJoseph_2017G-embed.jpg?quality=89&w=600
11869,https://pe.tedcdn.com/images/ted/775ca29dc6fbe503120794da233ebdabc14d6a01_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/9dafe9ee-22f6-40b0-b363-2e3b23e44f4a/AlvinIrby_2017S-embed.jpg?quality=89&w=600
11871,https://pe.tedcdn.com/images/ted/9dab3c545b2aca4996ebf26a2e2d1beaf387f3c0_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/3a4218d8-31fb-48a4-b4d1-a1a266159abd/SophieAndrews_2017P-embed.jpg?quality=89&w=600
11976,https://pe.tedcdn.com/images/ted/2a631316a49d46ac9f06506500e6acaf336ea81b_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/04f1c4c5-9b6d-4ec0-a008-b4610e4388de/GlenHenry_2017X-embed.jpg?quality=89&w=600
11997,https://pe.tedcdn.com/images/ted/44e4fcf2342a2549a1007d2de25d0f59a2722d27_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/73d4be1a-fd31-4f40-99c7-7cde229f0a82/AdongJudith_2017G-embed.jpg?quality=89&w=600
12010,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/64b9f40b-67da-45a8-9e51-9a6d571de5cc/maxresdefault.jpg?quality=89&w=600
12021,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/13d2b44c-89bc-45cb-ac49-2c29f04558db/maxresdefault.jpg?quality=89&w=600
12058,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/fd2e89b1-1653-4d80-8162-eb6b452d7837/maxresdefault.jpg?quality=89&w=600
12060,https://pe.tedcdn.com/images/ted/a44c1ad1a2edc7145c5411ee87f71f8682805524_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/6a31ca6f-e62f-4290-b09d-b555fe3f4d38/EveAbrams_2017W-embed.jpg?quality=89&w=600
12066,https://pe.tedcdn.com/images/ted/28e561935270a57f92dd5a692276a0b79fbcc225_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/d0ebdd09-c58a-44bc-a51f-dade22ff05f9/AmishiJha_2017X-embed.jpg?quality=89&w=600
12072,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/e7b39afc-8328-499c-9d88-b73e860b89d5/maxresdefault.jpg?quality=89&w=600
12090,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/464e201b-b890-4b4d-b00f-18a0e81f65b7/maxresdefault.jpg?quality=89&w=600
12116,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/8497d094-5050-40e0-9c59-ec11c6bde6e6/maxresdefault.jpg?quality=89&w=600
12176,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/3c8bdc0f-2e9c-4928-9d81-679404f2d4ed/maxresdefault.jpg?quality=89&w=600
12202,https://pe.tedcdn.com/images/ted/a362f29d9cd0c705a83ff09850dbe3501a35415e_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/d7030348-adee-4e96-afeb-25ff0cb8f110/NdidiNwuneli_2017G-embed.jpg?quality=89&w=600
12203,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/0e895cee-e7ab-4b61-8cd5-b1c09824aa19/maxresdefault.jpg?quality=89&w=600
12213,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/26be56d7-4748-4368-89c1-0365350c1494/maxresdefault.jpg?quality=89&w=600
12243,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/6502f2a8-9241-48d0-bda2-42e9604b4997/maxresdefault.jpg?quality=89&w=600
12301,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/7f25d933-3325-4b4c-8904-598772536c0a/maxresdefault.jpg?quality=89&w=600
12302,https://pe.tedcdn.com/images/ted/91742bcc576ecced9b12379313884b9864ac1057_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/57bde3fe-d698-4b97-80c1-d5c4ec5959ae/SokaMoses_2017P-embed.jpg?quality=89&w=600
12303,https://pe.tedcdn.com/images/ted/5072025fc9b6b2e12cf0c890c1e3c932a6824c46_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/3adfc05d-c5c0-41a4-9120-c6d056678f24/BobStein_2017S-embed.jpg?quality=89&w=600
12317,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/afd5657e-66ec-4507-b5cb-2246e974c9d4/maxresdefault.jpg?quality=89&w=600
12346,https://pe.tedcdn.com/images/ted/826b6601ee4a297486eed1758d9d601b064adc7b_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/881dd52c-5e29-4a29-a204-7624fbf846ce/MichaelBierut_2018V-embed.jpg?quality=89&w=600
12347,https://pe.tedcdn.com/images/ted/3e7a31f9ffbd78e89be7e1f967c6a5e1a60c3358_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/2c454859-2088-4550-950b-e3145094e3ed/PaolaAntonelli_2018V-embed.jpg?quality=89&w=600
12348,https://pe.tedcdn.com/images/ted/17b283e622716e18769cfe0960c8f6de73f96fdc_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/4576e915-6a4d-47a1-bf3c-da46d5b2f42f/CarolineWeaver_2018V-embed.jpg?quality=89&w=600
12349,https://pe.tedcdn.com/images/ted/ed27c427566bc94e645aa3360c25786eee66473d_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/6bd8639d-1e68-4f73-8d63-f8d418b4121f/DanielEngber_2018V-embed.jpg?quality=89&w=600
12350,https://pe.tedcdn.com/images/ted/135589ba7db1e0b461a965049bb34c97575f4917_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/d2436442-7c64-41b6-9652-c6a8e088010e/KyraGaunt_2018V-embed.jpg?quality=89&w=600
12351,https://pe.tedcdn.com/images/ted/de5087457c53135fa6d0beb4e84b4b29a6971e71_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/e3a61d5e-e693-4e9c-ae4d-a86027c44091/IsaacMizrahi_2018V-embed.jpg?quality=89&w=600
12352,https://pe.tedcdn.com/images/ted/581324210212221474b1646bed6dda79a3086fde_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/26401a11-5bf9-4c96-b131-9d39fa51f3d3/DavidRockwell_2018V-embed.jpg?quality=89&w=600
12353,https://pe.tedcdn.com/images/ted/3bf88078727d4a9cc66282b0c0795f04acb537b9_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/b17d043f-2642-4117-a913-52204505513f/MargaretGouldStewart_2018V-embed.jpg?quality=89&w=600
12354,https://pe.tedcdn.com/images/ted/ea72834d50a49079513fe331f515b1ab9230f56c_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/4b37b457-8188-442d-84eb-32936da148e9/SallyKohn_2017W-embed.jpg?quality=89&w=600
12355,https://pe.tedcdn.com/images/ted/4539f3cc574c36cae93ab8e542ada5ae2e470e98_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/db2b237d-4563-4ef9-b6f9-95d7dc94dc69/WorkLife.jpg?quality=89&w=600
12356,https://pe.tedcdn.com/images/ted/4539f3cc574c36cae93ab8e542ada5ae2e470e98_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/996a8448-7846-41dd-b8b5-d20daa584866/WorkLife.jpg?quality=89&w=600
12370,https://pe.tedcdn.com/images/ted/9c1f22957a39917d53ca29c15544a85a71969768_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/8c772718-80db-407a-9cce-eac32e3e81c8/LeoIgwe_2017G-embed.jpg?quality=89&w=600
12374,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/b616c2ba-b3a7-47e7-9d5e-6acaaeef8ea4/maxresdefault.jpg?quality=89&w=600
12385,https://pe.tedcdn.com/images/ted/bd1018855f404b078975a56effd24b8eb546fd69_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/0f38326a-01fa-41f0-bfd1-d14ea414d2a5/DavidLang_2018X-embed.jpg?quality=89&w=600
12408,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/1ac7d17b-e44f-420f-a1f3-90cfd9319fd8/maxresdefault.jpg?quality=89&w=600
12409,https://pe.tedcdn.com/images/ted/dea39d1f254cc29c07eb9f773ba23ce746c02c83_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/4438d12b-7095-41c5-bd14-0ed290fb4735/JudithHeumann_2016X-embed.jpg?quality=89&w=600
12457,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/8c4bcc10-9a95-46b7-a8aa-03bc2bc8b3f1/maxresdefault.jpg?quality=89&w=600
12459,https://pe.tedcdn.com/images/ted/354459a70ea454421a5cb3ce7e2e931959b0fcfb_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/68b6f8e2-1d48-419e-b2c1-027a9373af5c/Rei_2017S-embed.jpg?quality=89&w=600
12498,https://pe.tedcdn.com/images/ted/6122d539dacf34bf1cf18d031866b9236459ec5f_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/6a990c50-1a2e-4e9a-9e82-b5c7eb917eac/RaphaelArar_2017S-embed.jpg?quality=89&w=600
12499,https://pe.tedcdn.com/images/ted/4539f3cc574c36cae93ab8e542ada5ae2e470e98_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/7747ac9c-75ad-47e1-bfc5-6b8f93bd6212/WorkLife.jpg?quality=89&w=600
12501,https://pe.tedcdn.com/images/ted/47e21d14bffc259af37f2ca4de7861bac94cbdd9_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/8d489ca8-fd85-49b7-8565-7e0633026515/VikramSharma_2017S-embed.jpg?quality=89&w=600
12519,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/95da120c-f2e6-4f81-b999-a2b811d0d832/maxresdefault.jpg?quality=89&w=600
12537,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/2b20c39d-a67c-44c6-a8ff-3a26f9c6d2b3/maxresdefault.jpg?quality=89&w=600
12556,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/dd04f2f5-30cf-4d47-91da-2356f47f6d91/maxresdefault.jpg?quality=89&w=600
12563,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/d8e6c60f-b0cf-450c-81f3-472cdbe10a8d/maxresdefault.jpg?quality=89&w=600
12566,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/f9bfe474-6222-4b8f-b3f4-9143b93402e1/maxresdefault.jpg?quality=89&w=600
12571,https://pe.tedcdn.com/images/ted/b0e75f9152243439e8a9c776e77827d3fbfd98f4_254x191.jpg,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/b09430ff-4dc5-4763-9238-e0bc98f5fb15/DrewPhilp_2017S-embed.jpg?quality=89&w=600
12593,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/2f7fe175-df6d-4aa9-810e-eecafca7d14b/maxresdefault.jpg?quality=89&w=600
12600,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/78c02826-cc9c-49d4-bc5a-abb80b1c345b/maxresdefault.jpg?quality=89&w=600
12601,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/7a4a687d-3d55-4834-99b1-0fd8ecbdd5f8/maxresdefault.jpg?quality=89&w=600
12609,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/c7ff3067-2a16-4b35-ae2b-f744f55c1fa2/maxresdefault.jpg?quality=89&w=600
12642,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/ea11cb16-84ef-4d25-b302-642959673ca6/maxresdefault.jpg?quality=89&w=600
12647,,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/37e278d7-07bb-49cf-b3e3-0794cd1ce41b/maxresdefault.jpg?quality=89&w=600
