id,est_gender,est_age
22341,female,17
22342,male,55
22343,female,43
22344,,0
22345,female,32
22346,female,39
22347,female,26
22348,male,22
22349,male,20
22350,,0
22351,male,19
22352,male,20
22353,male,29
22354,,0
22355,female,25
22356,male,33
22357,female,20
22358,female,28
22359,male,59
22360,,0
22361,female,41
22362,male,38
22363,male,68
22364,,0
22365,male,62
22366,female,41
22367,,0
22368,,0
22369,female,30
22370,,0
22371,male,55
22372,male,29
22374,female,38
22375,male,41
22376,male,40
22378,female,25
22379,female,13
22380,female,30
22381,male,25
22382,female,22
22383,female,10
22384,male,9
22385,female,30
22386,female,25
22387,,0
22388,female,31
22389,female,49
22390,male,39
22392,male,32
22393,,0
22394,,0
22395,female,24
22397,,0
22398,female,43
22399,female,18
22400,,0
22401,male,41
22402,male,33
22403,female,28
22404,male,31
22405,male,39
22406,female,39
22408,female,23
22409,male,31
22410,male,40
22411,male,38
22412,female,42
22415,male,37
22417,female,38
22418,female,24
22419,male,40
22420,,0
22421,female,28
22422,female,27
22423,male,35
22424,,0
22425,female,29
22426,female,41
22427,,0
22428,,0
22429,,0
22430,male,53
22431,male,35
22432,male,31
22433,,0
22434,,0
22436,male,45
22438,female,28
22439,,0
22440,female,24
22442,,0
22443,,0
22444,female,31
22445,female,22
22446,female,35
22447,female,39
22448,female,31
22449,female,26
22450,,0
22451,male,26
22452,,0
22453,,0
22454,,0
22455,,0
22456,female,45
22457,female,32
22458,male,62
22459,,0
22460,male,41
22461,male,20
22462,,0
22463,female,19
22464,male,48
22465,female,39
22466,,0
22467,male,31
22468,,0
22469,female,33
22470,,0
22471,male,27
22472,,0
22473,male,59
22474,,0
22475,,0
22476,male,32
22477,,0
22478,,0
22479,,0
22480,,0
22481,,0
22482,,0
22483,,0
22484,female,30
22485,female,43
22486,female,32
22487,female,35
22488,female,54
22489,male,36
22490,male,56
22491,male,40
22492,,0
22493,,0
22494,female,27
22495,female,36
22496,,0
22497,male,35
22498,male,36
22499,male,24
22500,female,23
22501,female,31
22502,female,17
22503,female,32
22504,male,22
22505,,0
22506,female,39
22507,male,36
22508,female,40
22515,male,53
22516,male,44
22517,male,47
22518,male,48
22519,,0
22520,female,40
22521,male,34
22522,male,29
22523,female,20
22524,female,22
22525,male,30
22526,male,8
22527,female,28
22528,female,33
22529,female,26
22530,male,26
22531,female,17
22532,male,35
22533,male,29
22534,female,35
22535,,0
22536,,0
22537,,0
22538,male,44
22539,female,34
22540,female,34
22541,male,27
22542,male,32
22544,male,38
22545,female,33
22546,male,38
22547,female,36
22548,female,35
22549,female,21
22551,female,23
22552,male,33
22553,female,24
22554,female,27
22555,,0
22556,male,33
22557,male,43
22558,female,26
22559,male,47
22560,female,22
22561,female,28
22562,,0
22563,male,47
22564,,0
22565,,0
22566,male,29
22567,male,33
22568,male,27
22569,female,25
22570,,0
22571,,0
22572,male,32
22573,male,33
22574,male,25
22576,male,29
22577,,0
22578,male,21
22579,female,27
22580,male,32
22581,,0
22582,,0
22583,male,50
22584,,0
22585,male,33
22586,,0
22587,female,30
22588,male,39
22589,male,45
22590,female,28
22591,male,34
22592,female,26
22593,male,35
22594,male,29
22595,,0
22596,female,20
22597,,0
22598,female,30
22599,,0
22600,male,19
22601,,0
22602,female,62
22603,female,28
22604,male,36
22605,male,49
22606,,0
22607,male,30
22608,male,29
22609,,0
22610,male,45
22611,male,29
22612,male,33
22613,,0
22614,male,54
22615,female,16
22616,male,33
22617,male,37
22618,,0
22619,male,41
22621,male,64
22622,female,20
22623,female,25
22624,,0
22625,female,23
22626,female,33
22627,female,20
22629,male,22
22630,female,31
22631,,0
22632,,0
22633,female,22
22634,female,25
22635,female,24
22636,female,18
22637,female,29
22638,,0
22639,male,38
22640,female,19
22641,,0
22642,,0
22643,,0
22644,male,20
22645,,0
22646,,0
22647,,0
22648,,0
22649,male,35
22650,,0
22651,,0
22652,female,22
22653,,0
22654,,0
22655,male,24
22656,,0
22657,female,34
22658,male,52
22659,male,35
22660,,0
22661,female,20
22662,female,35
22663,female,28
22664,female,31
22665,male,30
22666,female,18
22667,male,15
22668,female,25
22669,,0
22670,male,54
22671,male,32
22672,male,61
22673,female,30
22674,male,18
22675,female,24
22676,,0
22677,,0
22678,female,21
22679,,0
22680,female,33
22681,female,22
22682,female,42
22683,,0
22684,male,31
22685,male,21
22686,,0
22687,female,24
22688,male,35
22689,male,46
22690,female,45
22691,,0
22692,male,26
22693,male,26
22694,,0
22695,female,26
22696,,0
22697,female,24
22698,male,34
22699,female,23
22700,female,32
22702,female,30
22705,male,43
22706,male,51
22707,female,25
22708,female,31
22709,female,25
22710,,0
22711,male,33
22712,female,25
22713,female,21
22714,female,25
22715,male,27
22716,male,25
22717,female,21
22718,female,26
22719,male,48
22720,male,26
22721,male,37
22722,male,30
22723,female,33
22724,female,24
22725,male,45
22726,,0
22727,,0
22728,,0
22729,,0
22730,,0
22731,male,28
22732,,0
22733,,0
22734,,0
22735,,0
22736,male,47
22737,female,28
22741,male,55
22742,,0
22743,,0
22744,,0
22745,female,55
22746,female,41
22747,,0
22748,female,19
22749,female,47
22750,,0
22751,,0
22753,female,25
22755,male,16
22756,female,25
22757,female,23
22758,male,34
22760,male,53
22761,male,50
22762,male,23
22763,female,20
22764,male,30
22766,male,26
22767,female,43
22768,female,32
22769,male,55
22770,male,69
22772,female,44
22773,female,65
22774,female,44
22775,male,59
22776,,0
22777,male,28
22778,female,29
22780,female,20
22781,female,48
22782,,0
22783,female,29
22784,,0
22785,female,31
22786,,0
22787,male,38
22788,,0
22789,,0
22790,female,29
22791,male,36
22792,male,21
22793,male,30
22794,,0
22795,female,22
22796,male,26
22797,female,22
22798,,0
22800,,0
22801,female,47
22802,,0
22803,male,30
22804,female,36
22805,female,29
22806,,0
22807,,0
22808,female,26
22809,female,57
22810,,0
22811,female,32
22812,male,26
22813,female,26
22814,,0
22815,,0
22816,,0
22818,,0
22819,,0
22821,,0
22822,male,23
22823,female,40
22824,,0
22825,male,28
22826,male,23
22827,female,38
22828,female,41
22829,,0
22830,male,30
22831,male,31
22832,male,21
22833,male,41
22834,male,51
22835,female,34
22836,male,35
22837,male,35
22838,male,7
22839,male,31
22840,female,27
22841,male,30
22842,male,70
22843,male,43
22844,,0
22845,,0
22846,female,33
22848,female,11
22849,female,28
22850,male,29
22851,male,24
22852,male,18
22853,male,23
22854,,0
22856,male,14
22857,male,33
22858,female,22
22859,male,37
22860,male,35
22861,male,35
22862,,0
22863,male,21
22864,male,23
22865,male,39
22866,male,33
22867,male,34
22868,female,37
22869,female,18
22870,male,30
22871,male,21
22872,,0
22874,male,30
22875,male,45
22876,female,50
22877,female,27
22878,,0
22879,male,33
22880,female,27
22881,male,53
22882,,0
22883,,0
22884,female,24
22885,female,24
22886,female,48
22887,male,26
22888,male,29
22889,male,38
22890,female,24
22891,male,40
22892,male,43
22893,male,56
22894,,0
22895,,0
22896,,0
22897,,0
22898,,0
22899,,0
22900,,0
22901,,0
22902,,0
22903,,0
22904,,0
22905,,0
22906,,0
22907,,0
22908,,0
22909,,0
22910,female,29
22911,female,31
22912,female,27
22913,female,18
22914,female,30
22915,female,34
22916,male,33
22917,male,46
22918,,0
22920,male,56
22923,,0
22924,male,24
22926,,0
22927,,0
22928,,0
22929,,0
22930,,0
22931,,0
22932,female,44
22933,,0
22934,male,60
22935,male,34
22936,male,34
22937,,0
22938,,0
22939,male,36
22940,,0
22941,,0
22943,,0
22945,male,46
22946,female,38
22948,female,44
22949,female,32
22950,female,44
22951,,0
22952,male,28
22954,,0
22957,female,25
22959,male,40
22961,male,36
22963,male,38
22970,female,25
22971,,0
22972,female,17
22973,female,22
22974,female,57
22975,male,31
22976,,0
22977,,0
22978,male,30
22980,male,66
22981,male,29
22984,,0
22985,male,23
22986,female,27
22987,,0
22988,,0
22989,,0
22990,,0
22993,male,31
22994,,0
22995,,0
22996,,0
22997,male,30
22998,female,19
22999,female,32
23000,male,31
23001,female,29
23002,male,31
23004,male,47
23005,male,28
23007,male,41
23008,female,32
23009,female,24
23010,male,51
23013,male,44
23014,male,58
23015,female,26
23018,male,30
23019,male,48
23020,,0
23022,female,49
23023,female,31
23025,male,61
23026,,0
23027,,0
23028,,0
23029,male,40
23030,,0
23031,female,24
23032,,0
23033,male,28
23034,male,24
23035,male,38
23036,,0
23037,female,20
23038,male,29
23039,male,40
23040,,0
23041,male,29
23042,male,46
23043,female,43
23044,male,30
23046,,0
23047,,0
23048,male,59
23049,female,32
23050,male,30
23051,,0
23052,,0
23053,,0
23054,female,45
23055,male,48
23056,male,58
23057,,0
23059,,0
23060,,0
23061,,0
23062,,0
23064,female,21
23066,male,60
23067,female,29
23068,,0
23069,,0
23070,male,32
23071,,0
23072,,0
23073,,0
23074,,0
23075,female,16
23076,,0
23077,,0
23078,female,33
23079,female,36
23080,,0
23081,male,30
23082,,0
23083,male,31
23084,female,24
23085,male,29
23086,,0
23090,,0
23091,,0
23092,male,56
23094,female,20
23095,female,22
23096,male,29
23097,,0
23100,,0
23101,male,61
23102,female,21
23103,male,44
23105,male,37
23106,,0
23107,male,31
23108,male,25
23109,male,31
23110,male,34
23111,female,24
23112,female,23
23113,,0
23114,,0
23115,,0
23116,,0
23119,female,28
23120,female,45
23121,female,32
23122,male,35
23123,,0
23124,male,33
23125,male,29
23126,male,32
23127,male,32
23128,,0
23130,female,37
23131,female,23
23132,male,36
23133,female,27
23134,male,32
23136,male,42
23137,male,31
23140,female,50
23142,female,44
23143,female,30
23144,,0
23146,male,38
23147,,0
23148,,0
23149,female,25
23150,male,25
23152,male,55
23153,,0
23154,,0
23155,,0
23156,,0
23157,male,42
23158,male,38
23159,,0
23160,female,57
23161,female,35
23162,female,17
23163,male,52
23165,female,27
23166,male,64
23167,male,30
23170,male,34
23171,female,30
23172,male,31
23173,male,44
23175,,0
23177,,0
23178,,0
23179,,0
23180,male,34
23181,male,44
23182,,0
23183,female,33
23184,male,29
23185,female,27
23186,,0
23188,female,25
23189,male,39
23190,female,18
23191,male,21
23192,male,23
23193,male,30
23194,male,15
23195,male,31
23196,female,24
23198,female,63
23199,,0
23200,female,18
23201,,0
23202,female,40
23203,male,25
23204,female,39
23205,,0
23206,,0
23207,,0
23208,male,35
23209,male,42
23210,,0
23211,male,63
23212,male,19
23213,,0
23214,male,53
23215,female,36
23216,male,46
23217,male,29
23218,male,45
23219,male,33
23220,female,31
23221,male,41
23222,male,33
23223,male,57
23224,male,26
23225,female,30
23226,female,22
23227,,0
23228,female,30
23229,,0
23230,male,39
23231,male,47
23232,male,30
23233,female,29
23235,male,51
23236,,0
23237,,0
23238,female,36
23239,female,20
23240,male,43
23241,female,45
23243,male,47
23244,,0
23245,male,38
23249,male,34
23250,male,62
23251,,0
23252,male,29
23253,,0
23254,,0
23255,,0
23257,male,44
23258,female,14
23259,male,36
23261,female,30
23262,male,33
23263,female,23
23264,female,29
23265,female,31
23266,male,25
23267,female,22
23268,male,23
23269,female,31
23270,male,33
23271,female,41
23272,male,26
23273,female,34
23274,male,33
23275,male,28
23276,,0
23278,male,54
23279,male,29
23280,male,41
23281,,0
23282,female,32
23283,male,36
23284,,0
23285,male,40
23286,,0
23287,,0
23288,,0
23289,,0
23290,male,38
23291,male,33
23292,male,38
23293,,0
23296,male,40
23297,,0
23298,male,43
23299,female,26
23300,,0
23301,,0
23303,,0
23306,male,46
23307,female,26
23308,male,32
23309,male,38
23310,,0
23311,male,39
23312,male,32
23313,female,21
23314,female,29
23315,male,25
23316,,0
23317,female,30
23318,,0
23319,male,40
23320,,0
23321,female,44
23322,,0
23323,,0
23324,male,51
23325,male,50
23326,male,12
23327,female,26
23330,female,39
23331,female,39
23332,male,50
23334,male,16
23336,male,31
23338,male,31
23339,female,29
23340,,0
23341,male,27
23342,female,39
23344,male,61
23345,female,25
23346,female,36
23347,,0
23349,female,31
23350,male,40
23351,male,35
23352,male,37
23353,female,28
23354,female,25
23355,,0
23357,,0
23358,female,31
23359,,0
23360,,0
23361,,0
23362,male,40
23363,male,41
23364,,0
23365,male,33
23366,female,38
23367,,0
23368,,0
23369,female,30
23370,female,29
23372,male,36
23373,male,35
23374,female,30
23375,male,24
23376,male,37
23377,male,44
23378,male,48
23379,male,36
23380,female,20
23381,female,55
23382,female,29
23383,male,31
23384,female,28
23385,female,27
23386,,0
23387,female,47
23388,female,54
23389,,0
23390,female,29
23392,,0
23393,female,23
23394,male,22
23395,male,31
23396,male,40
23397,,0
23399,male,32
23400,female,38
23401,male,34
23402,female,21
23403,,0
23404,,0
23405,,0
23406,,0
23407,,0
23408,female,28
23409,male,33
23410,,0
23411,,0
23412,male,33
23414,,0
23419,male,29
23424,female,34
23425,male,27
23426,male,55
23427,,0
23428,female,29
23429,male,48
23430,female,33
23431,male,35
23432,female,30
23433,male,29
23434,male,35
23435,male,40
23436,female,56
23437,,0
23438,male,26
23439,female,21
23440,,0
23441,male,39
23442,male,19
23443,female,48
23444,,0
23446,male,32
23447,,0
23448,male,50
23449,male,69
23450,male,58
23451,female,40
23452,,0
23453,female,40
23454,male,34
23455,female,36
23456,male,40
23457,male,34
23458,,0
23459,male,43
23460,male,41
23462,male,40
23463,male,40
23464,,0
23465,male,32
23467,male,31
23468,,0
23469,female,50
23470,female,57
23471,female,25
23472,male,49
23473,male,48
23474,female,25
23475,female,26
23476,male,38
23477,male,19
23478,male,30
23481,female,31
23482,,0
23484,,0
23485,male,34
23486,female,21
23487,female,30
23488,male,19
23489,,0
23490,,0
23491,male,30
23492,male,29
23493,male,32
23494,,0
23496,female,33
23497,male,33
23498,female,23
23499,male,38
23500,female,36
23501,male,28
23502,,0
23503,male,58
23504,male,25
23505,female,37
23507,female,27
23508,female,30
23509,female,29
23510,,0
23514,male,30
23516,,0
23517,female,26
23518,female,24
23519,,0
23520,male,35
23521,female,20
23522,female,21
23523,male,23
23524,male,42
23525,,0
23526,male,22
23527,female,25
23528,male,58
23529,male,27
23530,female,37
23531,female,21
23532,,0
23533,female,21
23534,male,31
23535,male,44
23536,male,43
23537,male,18
23538,female,25
23539,female,27
23540,male,17
23541,male,37
23542,female,21
23543,female,23
23544,male,19
23545,male,30
23546,male,38
23547,male,36
23548,female,8
23549,,0
23550,,0
23551,male,33
23552,male,32
23553,,0
23556,female,37
23557,,0
23558,female,25
23559,male,38
23560,female,27
23562,female,26
23563,,0
23569,male,33
23570,female,28
23571,male,41
23572,male,27
23573,female,34
23574,female,42
23575,female,27
23576,male,33
23577,male,21
23578,female,35
23579,,0
23581,male,26
23587,male,33
23592,male,34
23596,male,33
23597,female,31
23599,male,29
23600,male,33
23601,male,42
23602,female,33
23606,female,49
23607,male,24
23608,female,26
23609,male,40
23610,female,25
23611,,0
23612,male,26
23613,female,44
23614,male,34
23615,female,13
23616,male,43
23617,male,30
23618,male,31
23619,female,28
23621,female,31
23622,female,26
23623,female,46
23624,male,28
23625,female,32
23626,female,23
23627,male,44
23628,female,38
23629,male,49
23630,male,40
23631,female,33
23632,male,34
23633,,0
23634,male,31
23635,male,32
23636,male,49
23637,female,25
23638,female,28
23639,male,33
23640,male,62
23641,female,23
23642,,0
23643,female,41
23644,,0
23645,male,33
23646,male,47
23647,,0
23648,female,35
23649,,0
23650,male,37
23651,male,33
23652,female,40
23653,male,29
23655,female,33
23656,,0
23657,female,36
23659,,0
23660,female,34
23661,female,36
23662,male,32
23663,male,36
23664,,0
23665,male,61
23666,female,17
23667,female,27
23668,male,44
23669,,0
23670,female,40
23671,,0
23672,male,29
23673,,0
23674,,0
23675,,0
23676,,0
23677,,0
23678,,0
23679,,0
23680,male,28
23681,male,43
23682,female,38
23685,female,35
23686,,0
23687,male,32
23688,male,56
23689,male,38
23690,male,37
23691,male,36
23692,female,28
23693,,0
23695,,0
23697,male,16
23698,male,45
23699,female,24
23700,,0
23701,male,50
23702,female,20
23703,female,26
23704,female,19
23705,male,45
23706,female,38
23707,male,29
23708,female,18
23709,,0
23710,female,19
23711,female,20
23712,female,21
23800,,0
24013,male,37
24130,,0
24611,female,40
24612,female,35
24613,,0
24614,,0
24615,male,52
24616,,0
24617,female,24
24618,,0
24619,female,50
24620,male,51
24621,,0
24622,,0
24623,male,45
24624,male,30
24625,,0
24626,female,40
24627,male,50
24628,,0
24629,,0
24630,,0
24631,,0
24632,,0
24633,,0
24634,,0
24635,,0
24636,,0
24637,,0
24638,,0
24639,,0
24640,,0
24641,,0
24642,,0
24643,male,40
24644,,0
24645,,0
24646,,0
24647,,0
24648,,0
24649,,0
24650,,0
24651,,0
24652,male,27
24653,,0
24654,,0
24655,,0
24656,,0
24657,,0
24658,,0
24659,male,26
24660,,0
24661,female,18
24662,female,21
24663,,0
24664,female,18
24666,,0
24667,female,17
24668,,0
24669,female,18
24670,female,21
24671,male,18
24672,,0
24673,female,27
24674,,0
24675,,0
24676,,0
24677,,0
24678,,0
24679,,0
24680,,0
24681,,0
24682,,0
24684,,0
24685,,0
24686,male,36
24687,male,44
24690,male,36
24691,,0
24692,male,23
24693,male,40
24694,female,39
24695,female,40
24696,,0
24697,,0
24698,,0
24699,,0
24700,,0
24701,,0
24702,female,15
24703,,0
24704,,0
24705,male,39
24706,male,53
24707,female,30
24708,female,27
24709,male,28
24710,male,51
24711,female,31
24712,male,33
24713,female,27
24714,male,34
24715,,0
24716,female,21
24717,female,30
24718,male,47
24719,male,34
24720,male,57
24721,,0
24722,female,27
24726,female,24
24728,female,24
24729,,0
24731,female,23
24732,male,17
24733,female,17
24734,male,10
24735,,0
24736,,0
24737,,0
24738,male,26
24739,,0
24740,male,60
24741,,0
24742,,0
24744,,0
24745,,0
24746,,0
24747,,0
24748,male,49
24749,,0
24750,,0
24751,,0
24752,,0
24753,,0
24754,male,37
24755,,0
24756,,0
24757,,0
24758,female,36
24759,,0
24760,male,41
24761,,0
24762,male,36
24763,male,33
24764,,0
24765,,0
24766,female,28
24767,male,30
24768,,0
24769,,0
24770,,0
24771,female,25
24772,female,33
24773,female,31
24775,,0
24776,male,26
24777,,0
24778,,0
24779,,0
24780,,0
24781,,0
24782,male,52
24783,,0
24784,,0
24785,male,36
24786,,0
24787,,0
24788,,0
24789,male,42
24790,,0
24791,,0
24792,,0
24795,,0
24796,female,43
24797,male,53
24798,female,39
24799,male,37
24800,female,32
24801,female,23
24802,female,36
24803,male,23
24804,,0
24805,male,27
24806,male,40
24807,female,56
24808,,0
24809,male,31
24810,male,34
24811,female,29
24812,male,24
24813,male,22
24814,male,36
24815,female,25
24817,,0
24818,female,25
24819,,0
24820,male,22
24821,male,25
24822,,0
24823,,0
24824,,0
24825,female,33
24826,,0
24827,,0
24828,,0
24829,male,24
24830,female,21
24831,male,22
24832,male,40
24833,female,46
24834,male,48
24835,female,31
24836,male,43
24837,female,27
24839,,0
24840,,0
24841,male,48
24842,female,32
24843,male,34
24844,female,24
24845,male,40
24846,male,41
24847,male,37
24848,,0
24849,,0
24850,,0
24851,male,37
24852,female,28
24853,female,43
24854,male,40
24855,female,30
24856,female,34
24857,female,25
24858,male,33
24859,,0
24860,male,47
24861,female,26
24862,,0
24863,male,41
24864,female,44
24867,female,44
24868,female,30
24869,,0
24870,female,40
24871,,0
24872,male,33
24874,female,32
24876,male,33
24883,,0
24884,male,50
24885,,0
24886,female,26
24887,,0
24888,female,38
24889,male,29
24890,,0
24891,male,32
24892,female,35
24894,male,44
24895,male,31
24896,,0
24897,male,70
24898,,0
24899,female,51
24900,female,39
24901,female,28
24902,,0
24903,male,32
24904,male,57
24905,female,42
24906,male,40
24907,female,43
24908,female,33
24909,female,39
24910,,0
24911,male,41
24913,female,24
24914,female,29
24915,female,60
24916,male,54
24917,female,39
24918,male,35
24919,female,25
24921,male,50
24923,female,44
24925,male,46
24926,female,35
24927,male,39
24928,female,48
24930,male,50
24932,male,33
24933,female,42
24934,male,41
24935,female,27
24936,male,31
24937,,0
24938,female,26
24943,,0
24944,,0
24945,,0
24946,female,35
24947,male,44
24948,female,37
24950,female,23
24951,male,29
24952,female,25
24953,female,20
24954,,0
24955,,0
24956,female,19
24957,female,18
24958,female,23
24959,female,20
24961,female,31
24962,female,33
24965,male,41
24966,,0
24967,female,51
24969,female,49
24970,male,56
24971,female,28
24972,male,30
24973,male,36
24974,female,30
24975,female,44
24976,male,56
24977,male,49
24978,male,33
24979,male,31
24980,female,25
24981,,0
24982,,0
24983,,0
24984,,0
24985,male,34
24986,male,35
24987,male,70
24988,male,41
24989,male,37
24990,female,34
24991,male,49
24992,,0
24993,,0
24994,,0
24995,female,30
24996,male,52
24997,male,27
24998,female,36
24999,female,42
25000,male,42
25001,male,35
25002,male,31
25003,female,30
25004,female,20
25005,female,23
25006,female,31
25007,female,25
25008,,0
25009,,0
25010,,0
25011,,0
25012,female,34
25013,male,55
25014,male,56
25015,male,24
25016,male,29
25017,female,27
25019,male,32
25020,male,58
25021,female,29
25022,male,58
25023,male,46
25024,male,60
25025,female,28
25026,male,25
25027,male,49
25028,male,23
25030,male,46
25031,male,40
25032,male,40
25033,female,24
25034,female,27
25035,male,28
25036,female,21
25038,female,32
25039,male,31
25040,,0
25041,male,60
25042,male,51
25043,female,24
25044,female,44
25045,female,25
25046,female,20
25047,male,44
25055,,0
25058,female,30
25059,female,24
25060,male,32
25061,female,57
25062,,0
25063,female,51
25064,,0
25065,,0
25066,,0
25067,,0
25068,,0
25069,,0
25070,,0
25072,male,30
25073,male,34
25074,,0
25075,male,34
25076,male,42
25077,male,34
25078,male,35
25079,female,38
25080,male,38
25081,male,35
25082,male,55
25083,male,34
25084,female,36
25086,female,33
25087,female,25
25088,male,40
25089,male,31
25091,male,34
25092,female,40
25093,female,25
25094,female,38
25095,male,42
25096,,0
25097,male,64
25098,female,31
25099,female,23
25100,male,30
25101,male,38
25102,male,22
25104,female,46
25105,male,28
25106,female,34
25107,female,24
25108,female,25
25109,male,35
25110,,0
25111,male,30
25112,,0
25113,,0
25114,female,23
25115,female,25
25116,male,38
25119,male,32
25121,female,32
25122,male,32
25123,female,31
25124,male,56
25125,male,55
25126,male,44
25127,female,51
25128,,0
25129,male,54
25130,,0
25131,male,27
25135,male,36
25136,male,31
25137,female,23
25138,female,31
25139,male,39
25140,,0
25141,female,34
25142,male,52
25143,male,32
25144,,0
25145,male,34
25147,,0
25148,male,38
25150,male,48
25151,female,29
25152,male,57
25153,female,20
25154,male,35
25155,male,36
25156,male,42
25157,,0
25158,,0
25159,,0
25160,,0
25161,,0
25162,,0
25163,female,22
25166,,0
25167,,0
25168,female,27
25169,female,33
25170,female,18
25171,,0
25172,male,46
25173,male,32
25174,male,40
25175,male,57
25176,male,49
25178,female,36
25179,female,53
25180,male,61
25181,female,29
25182,female,44
25183,female,27
25184,male,67
25185,male,22
25186,female,25
25187,,0
25188,female,25
25189,male,28
25190,female,31
25191,female,20
25192,male,50
25193,female,32
25195,female,24
25196,female,24
25197,male,21
25198,male,42
25199,female,31
25200,male,51
25201,male,48
25202,male,62
25203,male,41
25204,female,38
25205,male,34
25206,,0
25207,female,17
25208,,0
25209,,0
25210,,0
25211,,0
25212,,0
25213,male,56
25214,female,30
25215,female,35
25216,female,50
25217,female,22
25219,male,45
25220,male,66
25221,female,46
25222,male,49
25224,female,36
25225,female,27
25226,male,48
25227,female,45
25228,male,45
25229,male,48
25230,male,55
25231,female,44
25233,male,18
25234,male,21
25235,male,24
25236,male,29
25237,female,37
25238,,0
25239,male,56
25240,male,57
25242,female,42
25243,female,37
25246,female,18
25247,male,33
25248,,0
25249,,0
25250,,0
25251,female,35
25252,female,24
25253,female,34
25254,male,31
25255,female,45
25256,male,37
25257,male,39
25258,female,23
25259,male,43
25260,female,26
25261,male,50
25262,male,40
25263,male,30
25264,male,48
25265,,0
25266,,0
25267,male,29
25268,,0
25269,female,37
25270,male,38
25271,male,25
25272,male,30
25273,female,63
25274,female,28
25275,male,20
25276,female,25
25277,female,24
25278,male,48
25279,female,21
25280,female,33
25281,female,19
25282,female,13
25283,female,24
25284,female,18
25285,female,10
25286,female,20
25287,male,30
25289,female,9
25290,female,19
25291,female,18
25292,female,17
25293,male,30
25294,female,13
25295,female,31
25296,female,17
25297,female,23
25298,female,23
25299,male,47
25300,male,27
25301,,0
25302,,0
25303,,0
25304,female,39
25305,male,32
25306,,0
25307,,0
25308,,0
25309,,0
25310,female,44
25311,male,45
25312,male,39
25313,male,37
25314,male,41
25315,female,34
25316,,0
25317,female,19
25318,male,45
25319,male,31
25320,male,36
25321,male,35
25322,female,28
25323,,0
25324,female,23
25325,male,50
25326,,0
25327,female,33
25328,male,32
25329,female,32
25330,male,41
25331,male,51
25332,,0
25333,female,25
25334,male,39
25336,male,33
25337,female,43
25338,male,29
25341,female,25
25342,,0
25343,female,21
25344,female,19
25346,male,29
25348,male,48
25349,male,36
25350,female,19
25351,,0
25352,,0
25353,female,22
25354,female,38
25355,,0
25356,,0
25357,male,53
25358,female,35
25359,male,31
25360,male,26
25361,male,31
25363,female,26
25364,male,33
25365,male,37
25366,male,36
25367,male,34
25369,male,28
25370,,0
25371,male,33
25372,female,25
25373,female,32
25374,female,27
25375,female,23
25376,male,54
25377,male,32
25378,female,31
25379,female,23
25380,,0
25381,,0
25382,male,32
25383,male,21
25384,male,22
25385,female,35
25386,female,39
25387,male,42
25388,male,44
25389,,0
25390,female,44
25391,,0
25392,male,42
25393,male,66
25394,male,58
25395,male,58
25396,female,20
25397,female,49
25398,,0
25399,female,37
25400,male,48
25401,female,44
25402,male,65
25403,,0
25404,female,37
25405,male,47
25406,male,49
25407,female,37
25408,,0
25410,male,39
25411,male,39
25413,male,59
25414,female,34
25415,male,26
25417,male,39
25418,male,30
25419,female,43
25420,female,55
25421,male,33
25422,female,23
25423,male,34
25424,,0
25425,,0
25426,,0
25427,female,35
25428,male,34
25429,,0
25430,,0
25431,female,26
25433,male,55
25434,male,30
25435,male,49
25436,female,49
25437,,0
25438,male,45
25439,male,39
25440,male,40
25441,male,57
25442,male,33
25443,female,31
25444,female,34
25445,,0
25446,,0
25447,male,46
25448,female,24
25449,male,46
25451,male,37
25452,male,37
25453,male,37
25454,male,29
25455,female,18
25456,male,26
25457,,0
25458,female,66
25459,,0
25460,male,49
25461,female,29
25462,male,39
25463,female,32
25464,female,32
25465,male,36
25466,female,39
25467,male,32
25468,male,58
25469,male,44
25470,female,29
25471,female,29
25472,female,34
25473,male,23
25474,male,27
25475,male,48
25476,male,33
25477,female,22
25478,female,27
25480,male,18
25481,female,43
25482,male,19
25483,female,25
25484,male,30
25485,male,9
25487,male,30
25488,male,29
25489,male,31
25490,female,33
25491,female,20
25492,male,31
25493,female,17
25494,male,19
25495,female,21
25496,male,51
25497,male,18
25498,female,29
25500,female,28
25501,male,45
25502,male,47
25503,male,40
25504,female,39
25505,male,37
25506,female,54
25507,male,33
25508,female,41
25509,,0
25510,,0
25511,,0
25512,,0
25513,,0
25514,,0
25515,,0
25516,male,36
25517,female,29
25518,,0
25519,male,41
25520,female,53
25521,male,22
25522,male,39
25523,male,32
25524,male,19
25525,female,19
25526,male,34
25527,female,22
25528,female,22
25529,,0
25530,,0
25531,female,43
25532,,0
25533,male,30
25534,male,31
25535,male,60
25536,male,54
25537,female,26
25538,male,53
25539,female,33
25540,male,48
25541,female,28
25542,male,31
25543,female,44
25544,,0
25545,female,32
25546,female,51
25547,male,58
25548,male,41
25549,female,28
25550,male,51
25551,female,27
25552,female,43
25553,male,49
25554,male,30
25555,male,46
25556,male,36
25557,male,53
25559,,0
25560,male,32
25561,female,31
25562,male,29
25563,female,33
25564,male,29
25565,female,31
25566,female,35
25567,female,39
25568,female,40
25569,female,28
25570,female,22
25573,male,31
25574,,0
25575,,0
25576,,0
25577,,0
25578,,0
25579,male,49
25580,female,38
25581,female,36
25582,female,49
25583,male,35
25584,male,46
25585,male,47
25586,female,28
25587,female,45
