id,est_gender,est_age
30617,female,28
30628,female,25
30644,female,33
30684,female,37
30712,female,26
30719,female,23
30731,male,44
30738,male,66
30756,female,39
30813,,0
30820,,0
30821,female,25
30835,female,27
30836,female,34
30849,female,32
30928,male,50
30988,male,39
31006,male,27
31065,female,37
31068,female,29
31112,female,37
31121,male,36
31122,,0
31135,,0
31235,male,41
31240,male,45
31365,female,46
31375,male,47
31376,male,53
31377,male,18
31380,male,42
31381,female,37
31382,male,40
31383,male,24
31384,female,35
31412,female,36
31437,male,31
31441,female,36
31455,female,34
31459,male,28
31466,female,28
31471,female,44
31542,female,39
31543,male,47
31544,female,36
31623,female,28
31628,female,25
31630,male,36
31633,female,35
31699,female,33
31700,female,33
31745,male,45
31779,,0
31780,female,12
31812,female,65
31813,female,33
31814,male,35
31821,female,31
31849,male,40
31857,,0
31863,,0
31984,male,37
32015,male,47
32035,female,22
32043,male,46
32054,,0
32066,male,27
32071,male,34
32081,male,35
32152,,0
32165,male,40
32169,male,42
32189,male,39
32190,male,31
32249,,0
32250,male,34
32253,male,33
32257,male,25
32260,female,61
32265,female,49
32267,male,37
32269,female,31
32321,female,38
32331,male,33
32389,female,26
32412,female,36
32414,male,42
32422,female,28
32467,male,37
32468,male,36
32560,female,15
32519,male,28
32522,female,37
32552,female,28
32555,female,26
32556,female,24
32557,male,42
32587,male,42
32621,male,28
32673,,0
32675,female,31
32913,female,43
32972,male,32
33135,female,41
33151,male,32
33207,male,32
33252,male,42
33253,male,57
33262,male,44
33263,male,55
33265,male,28
33266,male,48
33267,male,47
33334,female,27
33347,male,40
33403,male,50
33404,male,33
33420,male,48
33431,female,23
33469,male,53
33562,female,33
33563,female,42
33630,female,23
33740,female,41
33778,female,55
33798,male,27
33799,female,24
33800,,0
33801,male,45
33851,male,30
33852,,0
33880,male,46
33881,female,25
33885,female,29
33898,female,35
33899,male,29
33924,male,59
33930,,0
33931,,0
33997,female,35
34096,female,20
34112,female,23
34123,male,30
34140,female,47
34192,female,56
34214,male,55
34294,,0
34299,female,19
34302,male,35
34362,female,21
34369,female,52
34461,female,42
34500,,0
34541,,0
34547,,0
34552,female,27
34760,male,34
34771,male,35
34887,,0
34944,,0
35023,male,10
35026,,0
35027,,0
35030,female,25
35052,male,58
35089,female,32
35133,male,46
35134,male,30
35135,female,46
35138,female,30
35152,female,50
35167,male,36
35178,male,36
35191,male,37
35199,female,27
35200,female,19
35201,female,24
35202,male,30
35214,male,22
35228,female,33
35315,female,24
35330,male,38
35351,female,65
35352,male,31
35353,female,41
35354,female,35
35386,,0
35401,female,59
35490,female,36
35497,male,44
35563,female,25
35565,female,26
35566,male,36
35567,male,32
35605,male,60
35621,male,43
35630,male,40
35631,female,43
35632,,0
35633,,0
35634,,0
35653,female,51
35654,female,30
35719,female,40
35720,male,32
35764,female,26
35766,female,32
35767,female,34
35769,female,34
35812,,0
35818,male,44
35837,male,42
35897,,0
35903,,0
35945,,0
35995,female,23
35997,male,37
36041,,0
36063,male,28
36110,female,35
36122,female,63
36124,male,40
36214,,0
36215,,0
36217,,0
36261,,0
36279,female,40
36358,,0
36359,male,47
36360,,0
36384,male,39
36385,,0
36404,male,33
36408,,0
36409,female,32
36411,male,29
36415,female,30
36416,female,31
36418,male,38
36424,female,28
36478,female,25
36479,female,27
36510,male,35
36615,female,32
36659,male,23
36664,female,35
36679,female,32
36684,,0
36685,,0
36717,female,44
36724,male,32
36731,female,24
36762,male,47
36770,,0
36771,female,28
36802,male,39
36811,female,22
36844,female,19
36881,male,35
37001,female,36
37002,female,42
37003,male,47
37026,male,64
37099,female,31
37122,,0
37123,,0
37137,female,28
37162,male,48
37183,female,27
37225,male,34
37237,female,22
37315,female,23
37339,female,42
37343,male,62
37346,female,29
37382,female,14
37413,male,35
37442,female,47
37444,male,41
37467,female,41
37498,female,34
37500,female,27
37615,female,42
37620,female,46
37633,male,11
37654,male,38
37655,female,34
37658,male,53
37661,female,37
37739,female,37
37743,female,26
37746,male,52
37757,,0
37758,,0
37760,female,19
37787,female,29
37800,female,45
37832,male,35
37856,male,63
37861,male,35
37862,,0
37975,,0
37976,,0
37985,,0
37986,male,28
38059,,0
38067,,0
38069,,0
38072,female,45
38073,,0
38074,,0
38075,female,34
38076,female,45
38077,male,35
38078,female,29
38079,male,29
38162,female,22
38222,,0
38241,,0
38263,,0
38268,female,32
38286,female,26
38297,male,30
38337,,0
38398,,0
38416,female,33
38439,,0
38503,female,22
38559,male,28
38634,,0
38696,male,39
38714,,0
38722,male,35
38913,female,45
38971,,0
38972,,0
39078,,0
39095,,0
39096,female,25
39220,male,44
39236,female,26
39283,male,35
39331,female,43
39392,,0
39465,female,41
39498,male,35
39503,male,39
39512,,0
39526,,0
39584,female,28
39689,male,29
39692,,0
39771,,0
39842,,0
39909,male,35
39912,,0
39930,,0
39941,female,59
39981,female,28
40035,,0
40068,,0
40132,,0
40181,male,39
40201,female,36
40280,,0
40368,male,53
40410,,0
40540,male,24
40593,,0
40610,female,50
40624,,0
40625,,0
40633,female,19
40635,male,31
40636,male,46
40672,male,46
40712,,0
40713,,0
40714,,0
40727,male,46
40751,,0
40767,female,39
40769,,0
40773,,0
40889,female,50
40930,male,56
40949,male,37
41037,,0
41038,female,31
41105,male,39
41148,,0
41149,male,37
41150,,0
41156,,0
41158,,0
41164,,0
41202,,0
41203,,0
41223,,0
41224,male,36
41225,male,49
41226,,0
41269,,0
41300,male,49
41333,female,26
41338,female,36
41353,female,42
41375,male,71
41376,,0
41395,female,31
41404,female,39
41452,,0
41454,,0
41455,female,22
41456,male,52
41457,female,22
41512,,0
41547,,0
41570,male,47
41632,,0
41652,female,38
41656,,0
41678,male,31
41716,,0
41717,,0
41764,male,64
41806,,0
41844,male,35
41873,,0
41874,male,34
41917,male,43
42043,,0
42047,female,20
42088,,0
42089,,0
42127,male,33
42247,,0
42248,,0
42261,,0
42291,,0
42366,,0
42418,male,70
42423,female,35
42424,female,33
42461,,0
42464,,0
42466,female,44
42488,male,32
42501,male,43
42546,,0
42548,,0
42604,female,32
42605,female,39
42629,female,54
42635,,0
42636,female,43
42637,female,38
42638,,0
42654,male,55
42698,male,45
42700,female,44
42702,female,26
42715,,0
42716,,0
42719,,0
42720,,0
42728,,0
42762,,0
42783,male,34
42795,,0
42796,,0
42798,,0
42799,,0
42802,,0
42814,female,44
42819,,0
42821,,0
42931,male,53
42946,female,23
42977,male,37
42992,,0
43002,,0
43054,,0
43096,,0
43098,,0
43099,,0
43104,,0
43107,,0
43129,,0
43138,female,28
43141,female,25
43142,male,27
43148,,0
43151,,0
43153,,0
43173,male,56
43183,male,38
43192,female,46
43193,male,63
43200,male,34
43201,male,48
43226,,0
43252,,0
43293,female,25
43333,male,29
43362,female,21
43379,male,20
43407,male,40
43421,,0
43490,,0
43491,,0
43495,male,43
43561,female,36
43755,male,37
43809,,0
43810,female,22
43811,,0
43817,female,22
43819,female,36
43820,,0
43821,male,45
43833,,0
43836,female,37
43852,male,56
43862,,0
43932,female,50
43933,female,35
43962,,0
43985,female,31
44040,female,27
44060,,0
44072,female,45
44073,male,36
44074,,0
44128,,0
44140,,0
44170,female,35
44172,,0
44177,,0
44200,female,41
44201,male,43
44202,male,36
44204,female,26
44216,,0
44218,,0
44220,,0
44221,,0
44225,female,28
44226,,0
44227,female,28
44228,,0
44229,,0
44236,,0
44256,male,30
44259,male,25
44261,,0
44262,,0
44263,female,43
44264,male,25
44266,male,34
44339,female,38
44345,,0
44354,female,27
44372,male,53
44373,male,45
44386,male,46
44494,,0
44516,female,33
44518,male,46
44520,female,23
44521,female,22
44529,female,16
44621,male,34
44696,male,31
44698,,0
44727,,0
44763,,0
44823,female,26
44829,female,38
44836,,0
44874,male,37
44879,,0
44912,male,37
44954,male,49
44976,female,46
44977,male,62
44979,male,29
44988,,0
45045,male,32
45086,,0
45088,,0
45172,,0
45190,,0
45232,female,31
45233,female,48
45407,male,52
45411,female,42
45412,male,51
45454,male,44
45466,male,61
45507,,0
45537,male,51
45538,,0
45539,,0
45612,female,32
45613,female,37
45614,male,47
45625,male,69
45645,,0
45676,,0
45702,,0
45837,male,36
45838,female,26
45868,,0
45874,,0
45922,female,28
45923,male,45
45924,male,52
45947,female,31
45948,male,44
45949,male,59
45969,female,38
45970,male,31
45971,female,32
45972,female,63
45973,male,31
46073,male,48
46074,male,30
46250,female,36
46280,,0
46282,male,52
46300,,0
46308,female,13
46312,female,25
46313,male,50
46314,female,49
46322,male,41
46323,male,40
46324,female,39
46325,,0
46327,,0
46357,,0
46383,female,42
46384,male,61
46385,female,29
46386,male,28
46392,male,37
46453,female,35
46456,male,40
46459,female,37
46462,female,30
46471,,0
46472,,0
46473,,0
46474,,0
46476,,0
46477,male,45
46479,,0
46482,male,46
46484,male,50
46485,,0
46486,,0
46491,,0
46517,,0
46518,,0
46519,,0
46522,female,40
46525,,0
46526,female,30
46528,male,58
46529,,0
46530,,0
46535,male,36
46536,male,28
46537,female,23
46574,,0
46575,female,22
46577,male,35
46578,,0
46580,male,49
46581,female,25
46582,female,36
46583,male,40
46585,female,62
46587,male,48
46589,male,44
46590,,0
46591,,0
46592,,0
46593,,0
46594,male,45
46595,female,38
46597,female,29
46598,female,21
46599,,0
46600,male,35
46601,,0
46735,female,29
46901,male,35
46906,male,71
46934,male,33
46947,female,34
46955,male,55
47009,male,45
47063,male,25
47244,female,36
47361,female,33
47413,female,60
47489,female,34
47572,male,41
47651,female,40
47666,,0
47687,female,28
47826,female,31
47838,male,31
47840,male,58
47864,female,45
48043,,0
48102,male,41
48103,male,34
48104,female,42
48221,,0
48222,,0
48266,male,47
48268,,0
48272,,0
48275,,0
48283,,0
48376,male,32
48404,male,25
48405,male,40
48406,female,43
48407,male,29
48408,female,39
48493,female,39
48495,female,27
48498,male,60
48499,female,37
48532,female,39
48545,male,47
48609,,0
48610,female,33
48627,,0
48638,female,26
48665,male,40
48785,,0
48821,,0
48847,male,38
48848,male,45
48849,,0
48854,male,34
48856,,0
48857,female,26
48858,female,50
48894,male,35
48895,male,34
48896,female,63
48901,,0
48919,female,27
48928,,0
48997,female,38
49002,male,34
49046,male,32
49067,male,37
49114,female,42
49129,,0
49130,,0
49131,female,29
49136,male,8
49163,male,42
49205,male,35
49221,female,41
49223,,0
49279,,0
49281,male,32
49356,female,32
49358,female,34
49359,female,33
49398,female,38
49424,male,43
49429,male,22
49433,female,27
49435,female,35
49438,female,44
49439,,0
49440,female,31
49446,,0
49504,male,33
49572,,0
49624,male,39
49732,male,54
49735,male,35
49779,,0
49931,,0
49989,female,49
50057,female,30
50058,female,37
50184,male,30
50554,female,33
50574,male,32
50586,female,31
50637,female,32
50638,male,37
50640,male,42
50641,male,33
50657,male,59
50669,,0
50755,male,36
50791,male,47
50792,male,60
50793,male,61
50803,,0
50853,male,36
50854,female,41
50855,male,52
50856,female,42
50857,female,22
50930,male,32
50932,female,24
50956,male,30
50957,male,46
50958,male,53
50959,female,45
50978,male,44
50980,female,34
50981,female,25
50982,male,42
50986,,0
50987,,0
50988,female,45
50989,male,35
50990,female,36
50993,female,34
51070,male,34
51071,male,32
51101,female,25
51105,male,36
51114,,0
51115,female,46
51210,,0
51222,male,51
51283,male,38
51320,male,45
51332,,0
51340,,0
51373,,0
51374,,0
51375,female,48
51377,,0
51379,,0
51381,,0
51388,,0
51389,,0
51394,,0
51449,male,37
51452,,0
51458,,0
51461,,0
51478,female,30
51538,female,36
51605,,0
51607,male,33
51610,female,5
51614,,0
51634,female,42
51637,,0
51698,male,54
51817,male,0
51845,,0
51899,female,41
51917,,0
51990,,0
51996,male,39
51997,female,24
52017,,0
52061,female,43
52062,female,28
52065,,0
52073,female,39
52156,female,42
52188,female,25
52190,female,27
52194,,0
52195,,0
52268,female,34
52269,female,46
52270,male,30
52271,female,32
52343,,0
52380,,0
52392,,0
52395,male,31
52396,female,25
52397,female,39
52402,,0
52404,,0
52412,,0
52451,,0
52462,,0
52463,female,34
52464,female,33
52465,male,35
52466,male,30
52467,female,38
52468,male,40
52469,male,38
52490,male,38
52523,male,59
52583,male,41
52587,,0
52594,female,24
52643,,0
52670,female,32
52673,male,44
52752,male,47
52811,male,36
52812,,0
52813,,0
52819,male,39
52942,female,45
53024,male,49
53059,female,51
53211,female,32
53219,,0
53270,female,44
53276,,0
53297,female,36
53298,,0
53422,male,37
53497,,0
53522,male,31
53523,,0
53552,,0
53580,male,30
53582,male,43
53583,female,35
53601,male,37
53602,female,35
53640,male,38
53643,male,39
53662,,0
53667,,0
53668,,0
53669,female,45
53671,,0
53722,,0
53740,male,46
53806,,0
53842,female,39
53893,,0
54021,female,50
54062,,0
54063,,0
54072,,0
54108,,0
54125,male,42
54133,,0
54153,male,35
54168,female,26
54214,female,51
54252,,0
54257,,0
54259,,0
54352,male,36
54353,female,31
54358,female,27
54394,female,51
54402,male,51
54431,,0
54452,,0
54483,,0
54485,,0
54501,male,58
54513,male,33
54565,,0
54635,female,23
54653,,0
54671,,0
54706,female,37
54707,,0
54713,male,40
54715,male,54
54750,female,31
54754,female,40
54780,female,33
54800,,0
54803,,0
54818,,0
54827,,0
54838,female,42
54844,,0
54863,female,26
54987,,0
54990,male,31
55027,female,32
55042,,0
55058,male,52
55113,female,44
55139,,0
55140,,0
55275,,0
55342,male,33
55426,,0
55431,,0
55434,,0
55451,male,17
55452,male,41
55544,female,40
55546,female,32
55562,female,36
55579,female,24
55591,,0
55593,,0
55739,,0
55793,male,49
55976,,0
55981,,0
55993,male,30
56009,female,40
56012,female,34
56276,female,40
56330,female,36
56335,male,39
56368,male,68
56434,female,26
56527,female,36
56535,male,36
56590,female,36
56750,,0
56811,,0
56817,female,54
56818,male,58
56819,male,48
56820,male,54
56822,,0
56823,female,51
56834,female,29
56860,female,41
56901,female,39
56959,female,35
56978,,0
56980,,0
56988,male,40
57059,,0
57063,female,39
57144,female,27
57180,female,44
57186,female,28
57203,male,32
57271,,0
57310,female,44
57311,,0
57332,,0
57364,female,26
57418,male,42
57419,male,61
57474,,0
57475,female,47
57509,,0
57536,,0
57604,female,32
57606,female,35
57639,,0
57701,,0
57706,,0
57715,,0
57734,female,36
57905,,0
57908,female,32
57913,female,37
57914,male,35
57915,male,41
57916,female,31
57917,female,27
57918,male,52
57920,male,25
57924,male,42
58010,male,40
58011,female,35
58012,female,34
58013,female,38
58014,female,36
58015,female,34
58016,male,18
58017,male,36
58018,female,30
58076,,0
58119,,0
58120,,0
58121,male,37
58146,female,30
58212,,0
58361,female,28
58446,female,51
58464,female,33
58474,,0
58490,female,27
58538,,0
58586,male,30
58601,,0
58704,female,32
58706,male,35
58787,,0
58884,male,68
58891,female,29
58933,,0
59145,,0
59148,,0
59149,,0
59150,,0
59151,male,40
59152,female,33
59153,female,32
59154,,0
59155,female,43
59156,,0
59158,,0
59159,female,36
59497,,0
59550,,0
59569,,0
59684,,0
59779,male,38
59801,female,28
59862,female,32
59971,male,53
59972,female,22
59980,male,32
60063,male,26
60079,,0
60080,male,33
60084,male,54
60183,female,34
60184,female,25
60193,female,39
60244,,0
60390,female,25
60411,,0
60416,female,38
60422,female,25
60487,,0
60737,female,44
60742,male,28
60752,female,35
60819,,0
60835,male,25
60870,male,32
60872,female,44
60873,male,32
60914,female,29
60926,,0
61119,,0
61316,male,34
61317,female,36
61575,,0
